,Unnamed: 0,Data Somministrazione,Totale,Sesso Maschile,Sesso Femminile,Categoria Operatori Sanitari Sociosanitari,Categoria Personale Non Sanitario,Categoria Altro,Categoria Ospiti Rsa,Categoria Over80,Categoria Forze Armate,Categoria Personale Scolastico,Prima Dose,Seconda Dose,Regione
1776,704,2021-03-24,512,230,282,8,3,135,0,363,2,1,257,255,Valle d'Aosta / Vallée d'Aoste
1777,1221,2021-03-24,21839,9380,12459,1159,235,5601,800,10489,743,2812,15057,6782,Veneto
1778,1514,2021-03-25,5685,2560,3125,249,10,945,39,3781,213,448,3069,2616,Abruzzo
1779,452,2021-03-25,1716,574,1142,38,0,110,0,910,22,636,1404,312,Basilicata
1780,1477,2021-03-25,6999,3314,3685,291,34,2932,428,2157,57,1100,4483,2516,Calabria
1781,1625,2021-03-25,19994,9339,10655,308,38,9538,8,7448,170,2484,16491,3503,Campania
1782,1267,2021-03-25,20392,8871,11521,1097,230,7096,130,9529,265,2045,13657,6735,Emilia-Romagna
1783,1906,2021-03-25,5225,2220,3005,53,54,1989,186,2056,53,834,3092,2133,Friuli-Venezia Giulia
1784,1782,2021-03-25,26352,11243,15109,4792,84,8019,318,9456,199,3484,20054,6298,Lazio
1785,1608,2021-03-25,9477,4034,5443,645,173,2822,170,3673,381,1613,6087,3390,Liguria
1786,1091,2021-03-25,41599,15442,26157,3387,1315,4079,1277,20506,199,10836,29727,11872,Lombardia
1787,108,2021-03-25,6657,2774,3883,464,12,947,365,4307,43,519,3247,3410,Marche
1788,554,2021-03-25,1806,730,1076,53,2,322,18,832,86,493,1309,497,Molise
1789,1497,2021-03-25,16982,7170,9812,1031,509,1335,624,11932,179,1372,8348,8634,Piemonte
1790,1639,2021-03-25,2115,1049,1066,209,68,1405,32,299,56,46,1695,420,Provincia Autonoma Bolzano / Bozen
1791,1977,2021-03-25,2807,1072,1735,175,135,814,28,1292,6,357,1755,1052,Provincia Autonoma Trento
1792,1428,2021-03-25,10658,5162,5496,1253,315,929,53,7066,386,656,4511,6147,Puglia
1793,1390,2021-03-25,8326,3470,4856,815,153,1776,188,3581,251,1562,7023,1303,Sardegna
1794,1779,2021-03-25,20472,9524,10948,1325,76,11503,582,5524,82,1380,14931,5541,Sicilia
1795,333,2021-03-25,23185,9929,13256,220,269,6174,394,15205,218,705,14943,8242,Toscana
1796,1866,2021-03-25,3859,1686,2173,256,51,158,63,3251,48,32,2795,1064,Umbria
1797,212,2021-03-25,386,154,232,10,0,123,1,251,0,1,377,9,Valle d'Aosta / Vallée d'Aoste
1798,1970,2021-03-25,25574,10821,14753,1363,342,9863,952,10172,664,2218,19513,6061,Veneto
1799,766,2021-03-26,5303,2269,3034,264,1,1061,37,3327,164,449,3242,2061,Abruzzo
1800,1049,2021-03-26,1884,688,1196,194,0,64,0,1150,1,475,1622,262,Basilicata
1801,986,2021-03-26,7638,3621,4017,511,21,3406,211,2382,68,1039,4525,3113,Calabria
1802,121,2021-03-26,19454,8929,10525,363,36,9425,142,7621,232,1635,15644,3810,Campania
1803,1834,2021-03-26,22739,9613,13126,1319,305,9189,192,9034,105,2595,16632,6107,Emilia-Romagna
1804,58,2021-03-26,5659,2372,3287,496,193,1962,123,2046,87,752,3646,2013,Friuli-Venezia Giulia
1805,1598,2021-03-26,27576,11967,15609,5356,94,8698,330,9574,275,3249,20984,6592,Lazio
1806,89,2021-03-26,9090,3840,5250,603,180,2750,65,3879,316,1297,5936,3154,Liguria
1807,1839,2021-03-26,40266,15269,24997,2612,1478,4549,760,22002,208,8657,27698,12568,Lombardia
1808,1957,2021-03-26,6345,2614,3731,335,21,1322,182,3928,56,501,3534,2811,Marche
1809,2040,2021-03-26,2559,1037,1522,70,5,839,23,1004,70,548,1917,642,Molise
1810,135,2021-03-26,17668,6959,10709,1155,450,1415,525,11479,220,2424,8763,8905,Piemonte
1811,1822,2021-03-26,1630,716,914,20,14,622,68,905,0,1,509,1121,Provincia Autonoma Bolzano / Bozen
1812,1087,2021-03-26,3084,1189,1895,133,169,1233,107,882,9,551,2490,594,Provincia Autonoma Trento
1813,1359,2021-03-26,11306,5289,6017,1607,496,978,287,6343,254,1341,6667,4639,Puglia
1814,1757,2021-03-26,7984,3130,4854,842,254,2077,413,2727,151,1520,6460,1524,Sardegna
1815,273,2021-03-26,17872,8317,9555,1071,40,9558,314,5524,57,1308,12356,5516,Sicilia
1816,1534,2021-03-26,20108,9031,11077,249,303,8008,192,10886,137,333,14478,5630,Toscana
1817,1828,2021-03-26,4562,1682,2880,570,152,479,91,2480,52,738,4389,173,Umbria
1818,1166,2021-03-26,494,203,291,4,2,171,0,88,3,226,487,7,Valle d'Aosta / Vallée d'Aoste
1819,1777,2021-03-26,29336,12974,16362,1255,369,13526,1178,10344,814,1850,23847,5489,Veneto
1820,1381,2021-03-27,6119,2619,3500,189,11,1386,42,4235,40,216,3640,2479,Abruzzo
1821,260,2021-03-27,2024,747,1277,17,0,99,0,1530,0,378,1710,314,Basilicata
1822,1871,2021-03-27,8237,3729,4508,306,4,3180,144,3179,24,1400,4439,3798,Calabria
1823,752,2021-03-27,21235,10017,11218,356,35,11581,63,7098,146,1956,17372,3863,Campania
1824,1429,2021-03-27,21211,8900,12311,747,233,8416,41,9292,149,2333,14426,6785,Emilia-Romagna
1825,676,2021-03-27,4977,2556,2421,60,30,2784,1,1989,15,98,3566,1411,Friuli-Venezia Giulia
1826,1807,2021-03-27,25561,10188,15373,5565,103,6819,289,9196,134,3455,19319,6242,Lazio
1827,865,2021-03-27,3919,1538,2381,176,22,854,36,2056,69,706,2523,1396,Liguria
1828,1038,2021-03-27,31858,12145,19713,1944,1123,3815,243,18031,66,6636,23319,8539,Lombardia
1829,448,2021-03-27,7418,3082,4336,278,1,2494,135,3729,70,711,5049,2369,Marche
1830,1404,2021-03-27,2685,1250,1435,18,3,781,0,1879,3,1,1252,1433,Molise
1831,191,2021-03-27,18294,7787,10507,1210,546,2604,110,11667,54,2103,9481,8813,Piemonte
1832,1062,2021-03-27,3045,1550,1495,322,32,1206,0,1436,3,46,1542,1503,Provincia Autonoma Bolzano / Bozen
1833,1687,2021-03-27,1582,694,888,268,188,840,0,58,72,156,1330,252,Provincia Autonoma Trento
1834,940,2021-03-27,11582,5469,6113,955,172,1856,65,7109,58,1367,6740,4842,Puglia
1835,1512,2021-03-27,5492,2078,3414,331,135,1014,203,2485,15,1309,5069,423,Sardegna
1836,768,2021-03-27,15800,7457,8343,650,25,8412,350,5587,34,742,10880,4920,Sicilia
1837,735,2021-03-27,8700,4016,4684,112,56,6735,181,1383,35,198,8483,217,Toscana
1838,1449,2021-03-27,4235,1507,2728,752,154,508,1,2220,24,576,3895,340,Umbria
1839,374,2021-03-27,332,164,168,23,6,221,14,66,1,1,301,31,Valle d'Aosta / Vallée d'Aoste
1840,1407,2021-03-27,31687,13779,17908,1967,41,15337,170,12498,126,1548,25865,5822,Veneto
1841,199,2021-03-28,2417,1018,1399,247,0,883,1,877,234,175,2045,372,Abruzzo
1842,76,2021-03-28,2141,742,1399,92,0,72,1,1264,1,711,2121,20,Basilicata
1843,782,2021-03-28,2534,1172,1362,127,20,1216,26,719,14,412,1404,1130,Calabria
1844,687,2021-03-28,15547,7496,8051,79,155,9389,18,5103,124,679,13924,1623,Campania
1845,254,2021-03-28,11711,5203,6508,269,74,6458,47,4358,182,323,8525,3186,Emilia-Romagna
1846,1337,2021-03-28,4804,2270,2534,13,13,2936,0,425,111,1306,4664,140,Friuli-Venezia Giulia
1847,640,2021-03-28,18781,7522,11259,1060,17,6542,77,8373,106,2606,13484,5297,Lazio
1848,1110,2021-03-28,1140,509,631,135,91,236,145,532,1,0,389,751,Liguria
1849,244,2021-03-28,20068,7641,12427,2006,838,2143,104,11081,30,3866,14022,6046,Lombardia
1850,1079,2021-03-28,4132,1742,2390,45,1,1030,5,2651,4,396,2437,1695,Marche
1851,1094,2021-03-28,1589,741,848,155,15,234,0,1184,0,1,487,1102,Molise
1852,684,2021-03-28,15998,6880,9118,924,772,2788,34,8898,106,2476,8392,7606,Piemonte
1853,994,2021-03-28,569,212,357,45,38,15,0,469,0,2,11,558,Provincia Autonoma Bolzano / Bozen
1854,1914,2021-03-28,754,293,461,18,386,270,0,8,70,2,743,11,Provincia Autonoma Trento
1855,2029,2021-03-28,3291,1543,1748,589,49,696,13,1822,3,119,1081,2210,Puglia
1856,578,2021-03-28,4499,1773,2726,83,19,488,21,3195,12,681,4420,79,Sardegna
1857,1945,2021-03-28,10999,5166,5833,535,22,5629,168,4445,14,186,6985,4014,Sicilia
1858,491,2021-03-28,6114,2743,3371,38,15,5390,99,472,14,86,5860,254,Toscana
1859,999,2021-03-28,1093,442,651,65,8,20,5,934,24,37,1069,24,Umbria
1860,1840,2021-03-28,520,212,308,51,6,352,0,52,13,46,519,1,Valle d'Aosta / Vallée d'Aoste
1861,2012,2021-03-28,31270,13593,17677,1414,45,16949,144,10250,52,2416,27575,3695,Veneto
1862,52,2021-03-29,5625,2524,3101,463,1,1296,42,3593,35,195,2985,2640,Abruzzo
1863,1913,2021-03-29,2680,984,1696,68,0,154,0,1780,4,674,2342,338,Basilicata
1864,1302,2021-03-29,5546,2356,3190,205,6,2540,133,1110,29,1523,3795,1751,Calabria
1865,1174,2021-03-29,18952,9135,9817,362,49,12016,128,5040,153,1204,17408,1544,Campania
1866,470,2021-03-29,20576,9248,11328,578,141,10092,47,9044,93,581,16138,4438,Emilia-Romagna
1867,1199,2021-03-29,6802,2976,3826,235,179,3486,143,2401,46,312,5224,1578,Friuli-Venezia Giulia
1868,808,2021-03-29,23604,10598,13006,2049,87,10808,143,9461,259,797,16723,6881,Lazio
1869,850,2021-03-29,10357,4473,5884,462,126,4683,115,3906,182,883,7229,3128,Liguria
1870,1195,2021-03-29,39689,15357,24332,2972,1617,4715,426,21195,168,8596,24992,14697,Lombardia
1871,228,2021-03-29,5895,2586,3309,228,5,1161,35,4240,11,215,3443,2452,Marche
1872,1465,2021-03-29,1996,826,1170,108,5,857,5,480,16,525,1510,486,Molise
1873,1949,2021-03-29,15073,6333,8740,415,326,2431,137,10357,78,1329,8471,6602,Piemonte
1874,585,2021-03-29,988,423,565,10,2,229,0,709,25,13,230,758,Provincia Autonoma Bolzano / Bozen
1875,481,2021-03-29,2429,952,1477,93,26,1239,5,971,4,91,1670,759,Provincia Autonoma Trento
1876,520,2021-03-29,12457,5801,6656,1521,335,1316,173,7877,134,1101,5761,6696,Puglia
1877,118,2021-03-29,4367,1538,2829,624,209,841,182,1012,88,1411,3781,586,Sardegna
1878,1521,2021-03-29,14993,7036,7957,876,39,8419,328,5008,19,304,10475,4518,Sicilia
1879,1592,2021-03-29,9208,4460,4748,227,101,8328,199,20,133,200,8885,323,Toscana
1880,941,2021-03-29,3781,1638,2143,245,34,594,49,2832,1,26,2311,1470,Umbria
1881,237,2021-03-29,489,232,257,6,1,259,18,204,1,0,450,39,Valle d'Aosta / Vallée d'Aoste
1882,30,2021-03-29,31084,13411,17673,588,116,11567,450,17269,652,442,27252,3832,Veneto
1883,1488,2021-03-30,5059,2199,2860,211,2,1749,31,2741,39,286,3234,1825,Abruzzo
1884,1139,2021-03-30,2896,1180,1716,37,0,148,0,2192,7,512,2551,345,Basilicata
1885,1130,2021-03-30,5785,2486,3299,166,7,2369,200,1883,42,1118,3192,2593,Calabria
1886,1261,2021-03-30,21671,10258,11413,278,45,13530,165,5648,170,1835,18716,2955,Campania
1887,545,2021-03-30,18036,8005,10031,587,146,8111,105,7975,75,1037,14275,3761,Emilia-Romagna
1888,1496,2021-03-30,7005,3105,3900,416,306,3763,393,1933,54,140,6085,920,Friuli-Venezia Giulia
1889,1857,2021-03-30,24918,11427,13491,3766,86,11217,248,9092,221,288,17846,7072,Lazio
1890,1008,2021-03-30,11677,5159,6518,486,94,5638,106,4287,225,841,8289,3388,Liguria
1891,1099,2021-03-30,38641,15173,23468,2633,1352,4985,1127,21585,154,6805,24023,14618,Lombardia
1892,482,2021-03-30,7443,3055,4388,524,2,2020,244,4256,30,367,4607,2836,Marche
1893,618,2021-03-30,1952,839,1113,45,0,830,1,572,80,424,1440,512,Molise
1894,962,2021-03-30,16763,6960,9803,781,353,2153,284,12097,101,994,8899,7864,Piemonte
1895,1082,2021-03-30,1298,532,766,51,4,133,153,920,10,27,218,1080,Provincia Autonoma Bolzano / Bozen
1896,1397,2021-03-30,2366,965,1401,71,57,995,52,1007,9,175,1740,626,Provincia Autonoma Trento
1897,1292,2021-03-30,11337,5332,6005,1319,217,1715,198,6822,115,951,5486,5851,Puglia
1898,1875,2021-03-30,7200,2844,4356,628,224,2022,207,2651,28,1440,5457,1743,Sardegna
1899,1841,2021-03-30,14567,6757,7810,715,32,8089,371,4992,113,255,9739,4828,Sicilia
1900,323,2021-03-30,16535,7318,9217,200,129,7869,247,7807,170,113,13015,3520,Toscana
1901,890,2021-03-30,3936,1703,2233,179,27,537,108,3065,0,20,2404,1532,Umbria
1902,1956,2021-03-30,399,221,178,9,0,258,5,120,2,5,380,19,Valle d'Aosta / Vallée d'Aoste
1903,775,2021-03-30,35524,15034,20490,749,112,16448,549,16869,331,466,30292,5232,Veneto
1904,492,2021-03-31,6655,2882,3773,446,5,2615,77,3255,12,245,4587,2068,Abruzzo
1905,1844,2021-03-31,3238,1288,1950,68,0,257,0,2664,18,231,2454,784,Basilicata
1906,306,2021-03-31,8820,4006,4814,378,10,3173,629,2511,68,2051,4881,3939,Calabria
1907,1012,2021-03-31,22706,10904,11802,359,35,15751,114,5149,134,1164,19227,3479,Campania
1908,1300,2021-03-31,23877,10432,13445,906,146,9346,55,12065,74,1285,18545,5332,Emilia-Romagna
1909,479,2021-03-31,7926,3459,4467,168,85,4241,287,2156,111,878,7095,831,Friuli-Venezia Giulia
1910,1420,2021-03-31,25580,11787,13793,4228,82,11753,135,8916,220,246,18618,6962,Lazio
1911,869,2021-03-31,11239,4928,6311,522,85,5306,83,4196,178,869,8478,2761,Liguria
1912,634,2021-03-31,40917,16580,24337,2552,1296,6355,1394,23101,75,6144,26139,14778,Lombardia
1913,1554,2021-03-31,7369,3084,4285,473,8,1910,153,4538,30,257,4351,3018,Marche
1914,1912,2021-03-31,2131,894,1237,202,8,778,32,799,49,263,1312,819,Molise
1915,371,2021-03-31,18984,8048,10936,955,374,3484,293,13134,57,687,10293,8691,Piemonte
1916,881,2021-03-31,1831,693,1138,420,300,647,16,426,6,16,818,1013,Provincia Autonoma Bolzano / Bozen
1917,1567,2021-03-31,2527,978,1549,139,34,670,5,1446,6,227,1672,855,Provincia Autonoma Trento
1918,1644,2021-03-31,13391,6102,7289,1764,382,1830,122,8297,187,809,7906,5485,Puglia
1919,145,2021-03-31,9588,3812,5776,395,102,2816,228,4653,16,1378,7230,2358,Sardegna
1920,1459,2021-03-31,14592,6732,7860,646,50,7996,520,5139,52,189,9564,5028,Sicilia
1921,1361,2021-03-31,31877,12787,19090,275,84,4743,264,22414,398,3699,19975,11902,Toscana
1922,830,2021-03-31,3861,1709,2152,177,21,530,160,2948,2,23,2206,1655,Umbria
1923,1892,2021-03-31,550,300,250,6,0,363,0,181,0,0,525,25,Valle d'Aosta / Vallée d'Aoste
1924,1720,2021-03-31,37743,15770,21973,1546,89,16353,692,18373,293,397,30322,7421,Veneto
1925,719,2021-04-01,5530,2450,3080,274,8,2095,57,2908,35,153,3441,2089,Abruzzo
1926,678,2021-04-01,2825,1145,1680,79,0,273,0,2174,11,288,2111,714,Basilicata
1927,1122,2021-04-01,8340,3768,4572,455,36,3115,669,2913,41,1111,3842,4498,Calabria
1928,411,2021-04-01,24284,11657,12627,418,50,14899,83,7003,206,1625,20169,4115,Campania
1929,1024,2021-04-01,22528,10176,12352,781,95,9675,74,10873,59,971,18131,4397,Emilia-Romagna
1930,1113,2021-04-01,5711,2725,2986,165,109,3117,193,1978,56,93,4721,990,Friuli-Venezia Giulia
1931,1940,2021-04-01,27467,12633,14834,5676,91,12332,284,8549,287,248,20484,6983,Lazio
1932,149,2021-04-01,11978,5295,6683,433,63,6576,139,3693,138,936,9210,2768,Liguria
1933,743,2021-04-01,41553,16695,24858,2680,1609,6338,1191,23920,103,5712,26123,15430,Lombardia
1934,1688,2021-04-01,7593,3186,4407,390,4,2261,38,4590,26,284,4167,3426,Marche
1935,1317,2021-04-01,1419,647,772,27,8,626,21,699,18,20,694,725,Molise
1936,416,2021-04-01,19144,7964,11180,663,266,3011,280,13831,183,910,11052,8092,Piemonte
1937,1793,2021-04-01,2781,1405,1376,238,94,1709,42,598,35,65,2638,143,Provincia Autonoma Bolzano / Bozen
1938,1504,2021-04-01,2847,1213,1634,188,52,929,6,1544,3,125,1785,1062,Provincia Autonoma Trento
1939,1548,2021-04-01,12831,5880,6951,1193,276,2193,173,7801,163,1032,6501,6330,Puglia
1940,607,2021-04-01,9581,3792,5789,454,135,3261,204,4196,81,1250,6728,2853,Sardegna
1941,783,2021-04-01,14462,6694,7768,623,29,8094,490,5015,20,191,9737,4725,Sicilia
1942,1478,2021-04-01,25929,10672,15257,224,99,1559,273,23630,138,6,15611,10318,Toscana
1943,593,2021-04-01,4102,1695,2407,193,12,514,239,3122,3,19,2148,1954,Umbria
1944,537,2021-04-01,768,390,378,1,0,571,0,196,0,0,757,11,Valle d'Aosta / Vallée d'Aoste
1945,1616,2021-04-01,23648,10304,13344,900,150,11678,543,10037,193,147,17302,6346,Veneto
1946,1014,2021-04-02,6683,3093,3590,184,2,3074,2,3305,22,94,5197,1486,Abruzzo
1947,1269,2021-04-02,2307,1042,1265,97,0,447,0,1728,10,25,1700,607,Basilicata
1948,40,2021-04-02,8067,3686,4381,361,21,3083,597,2764,96,1145,4204,3863,Calabria
1949,46,2021-04-02,21767,10418,11349,263,43,16024,105,3984,285,1063,19449,2318,Campania
1950,1089,2021-04-02,20964,9529,11435,487,94,11397,69,7952,55,910,16633,4331,Emilia-Romagna
1951,588,2021-04-02,5853,2583,3270,320,220,2291,52,2957,10,3,4237,1616,Friuli-Venezia Giulia
1952,595,2021-04-02,27537,12872,14665,5660,89,12842,166,8375,221,184,20377,7160,Lazio
1953,203,2021-04-02,11309,4959,6350,432,118,6118,31,3611,102,897,8825,2484,Liguria
1954,67,2021-04-02,39287,16076,23211,2489,1242,6686,954,23181,118,4617,25552,13735,Lombardia
1955,1156,2021-04-02,6986,3030,3956,387,3,3270,108,2656,140,422,6245,741,Marche
1956,1434,2021-04-02,1381,678,703,47,0,673,0,655,4,2,620,761,Molise
1957,934,2021-04-02,19816,8148,11668,851,307,4086,317,13285,92,878,11417,8399,Piemonte
1958,1375,2021-04-02,2077,837,1240,191,64,826,60,919,0,17,720,1357,Provincia Autonoma Bolzano / Bozen
1959,1182,2021-04-02,2716,1123,1593,148,65,1531,44,623,15,290,2079,637,Provincia Autonoma Trento
1960,1188,2021-04-02,11572,5327,6245,859,170,2471,208,7139,103,622,7070,4502,Puglia
1961,1005,2021-04-02,8492,3315,5177,524,199,2430,164,3843,31,1301,5606,2886,Sardegna
1962,1203,2021-04-02,14033,6605,7428,632,29,7635,367,5151,16,203,9247,4786,Sicilia
1963,274,2021-04-02,30840,13020,17820,297,52,11344,249,18784,108,6,23239,7601,Toscana
1964,1464,2021-04-02,4210,1687,2523,375,76,2505,46,846,31,331,3497,713,Umbria
1965,749,2021-04-02,868,343,525,61,5,413,12,191,9,177,645,223,Valle d'Aosta / Vallée d'Aoste
1966,1233,2021-04-02,23274,10221,13053,986,60,11603,327,9931,75,292,17024,6250,Veneto
1967,573,2021-04-03,5073,2213,2860,174,1,2378,27,2401,8,84,3479,1594,Abruzzo
1968,1908,2021-04-03,1797,748,1049,38,1,339,0,1103,4,312,1462,335,Basilicata
1969,901,2021-04-03,8819,3788,5031,363,3,2617,353,4820,42,621,4202,4617,Calabria
1970,93,2021-04-03,21132,10321,10811,203,46,15489,186,4491,159,558,18758,2374,Campania
1971,370,2021-04-03,17259,7732,9527,314,64,8814,5,7597,54,411,13701,3558,Emilia-Romagna
1972,1068,2021-04-03,3166,1620,1546,29,24,1490,0,1451,23,149,2640,526,Friuli-Venezia Giulia
1973,2042,2021-04-03,23827,10672,13155,4545,65,11200,111,7669,30,207,17321,6506,Lazio
1974,293,2021-04-03,5115,2352,2763,116,19,3624,3,1331,3,19,4239,876,Liguria
1975,876,2021-04-03,34687,14250,20437,939,220,5202,77,25943,78,2228,25102,9585,Lombardia
1976,558,2021-04-03,7576,3203,4373,321,3,3980,55,2922,2,293,6905,671,Marche
1977,2046,2021-04-03,1764,847,917,28,0,1441,0,266,3,26,1731,33,Molise
1978,1578,2021-04-03,19280,8041,11239,305,136,4789,66,13391,55,538,10747,8533,Piemonte
1979,295,2021-04-03,831,364,467,9,6,14,0,799,3,0,22,809,Provincia Autonoma Bolzano / Bozen
1980,1925,2021-04-03,1119,466,653,141,250,585,0,47,66,30,954,165,Provincia Autonoma Trento
1981,1887,2021-04-03,9109,3893,5216,910,88,2517,122,4930,12,530,5895,3214,Puglia
1982,1017,2021-04-03,4236,1629,2607,181,174,930,61,2448,17,425,2515,1721,Sardegna
1983,946,2021-04-03,15124,7191,7933,429,14,9345,202,4929,17,188,12282,2842,Sicilia
1984,275,2021-04-03,14790,6549,8241,101,34,9896,93,4643,10,13,13669,1121,Toscana
1985,367,2021-04-03,2014,682,1332,143,22,383,30,1213,7,216,1025,989,Umbria
1986,1263,2021-04-03,673,339,334,13,4,592,4,54,5,1,658,15,Valle d'Aosta / Vallée d'Aoste
1987,1050,2021-04-03,21444,9394,12050,1293,39,11364,147,8455,19,127,13721,7723,Veneto
1988,765,2021-04-04,1625,766,859,94,7,1071,2,446,1,4,1496,129,Abruzzo
1989,501,2021-04-04,530,211,319,7,0,30,0,406,0,87,117,413,Basilicata
1990,62,2021-04-04,1735,875,860,34,0,1110,22,502,0,67,1236,499,Calabria
1991,39,2021-04-04,7942,4002,3940,177,24,5623,6,1985,54,73,6898,1044,Campania
1992,328,2021-04-04,8568,4091,4477,185,87,4271,0,3923,45,57,6386,2182,Emilia-Romagna
1993,2007,2021-04-04,17321,7986,9335,391,38,10159,11,6665,15,42,12134,5187,Lazio
1994,218,2021-04-04,642,312,330,30,0,391,0,221,0,0,507,135,Liguria
1995,1805,2021-04-04,7523,3206,4317,204,227,979,68,5832,8,205,3644,3879,Lombardia
1996,1037,2021-04-04,3824,1792,2032,189,0,1538,0,2008,5,84,2653,1171,Marche
1997,1919,2021-04-04,252,141,111,1,0,249,0,2,0,0,238,14,Molise
1998,1751,2021-04-04,9232,4047,5185,197,72,4443,0,4220,6,294,6519,2713,Piemonte
1999,1207,2021-04-04,5798,2887,2911,43,4,5417,0,281,15,38,5792,6,Puglia
2000,1192,2021-04-04,39,16,23,0,0,3,0,36,0,0,39,0,Sardegna
2001,453,2021-04-04,6979,3379,3600,192,33,4097,119,2486,8,44,5689,1290,Sicilia
2002,1095,2021-04-04,13885,6593,7292,14,8,13797,0,11,3,52,13642,243,Toscana
2003,1826,2021-04-04,19,3,16,0,0,0,0,19,0,0,1,18,Umbria
2004,906,2021-04-04,569,251,318,1,8,446,0,20,0,94,568,1,Valle d'Aosta / Vallée d'Aoste
2005,2071,2021-04-04,7724,3507,4217,21,0,6374,0,1314,2,13,6590,1134,Veneto
2006,928,2021-04-05,2696,1150,1546,136,1,1167,3,1368,5,16,1816,880,Abruzzo
2007,908,2021-04-05,437,166,271,2,0,25,0,338,1,71,135,302,Basilicata
2008,1241,2021-04-05,3444,1627,1817,133,3,1835,148,1180,11,134,2543,901,Calabria
2009,1938,2021-04-05,11639,5541,6098,141,19,8113,6,2882,46,432,9218,2421,Campania
2010,1776,2021-04-05,12366,5650,6716,278,36,4976,4,6821,8,243,9598,2768,Emilia-Romagna
2011,1344,2021-04-05,2859,1425,1434,33,22,2195,0,465,24,120,2844,15,Friuli-Venezia Giulia
2012,820,2021-04-05,19581,8927,10654,537,34,11503,28,7406,10,63,13472,6109,Lazio
2013,1303,2021-04-05,3970,1748,2222,190,22,1528,9,2210,1,10,2321,1649,Liguria
2014,445,2021-04-05,26651,11404,15247,510,243,2287,69,22829,26,687,18899,7752,Lombardia
2015,938,2021-04-05,5689,2356,3333,251,5,2344,60,2261,10,758,4420,1269,Marche
2016,2084,2021-04-05,370,181,189,1,0,273,0,96,0,0,271,99,Molise
2017,102,2021-04-05,14723,6225,8498,148,49,5821,0,7977,26,702,12162,2561,Piemonte
2018,261,2021-04-05,301,144,157,5,3,218,0,70,4,1,23,278,Provincia Autonoma Bolzano / Bozen
2019,193,2021-04-05,33,16,17,0,0,32,0,0,0,1,33,0,Provincia Autonoma Trento
2020,1373,2021-04-05,12124,5908,6216,51,18,11191,0,834,7,23,11661,463,Puglia
2021,1778,2021-04-05,2030,781,1249,55,35,1087,0,144,16,693,2028,2,Sardegna
2022,713,2021-04-05,8191,4033,4158,232,6,4792,176,2925,4,56,6750,1441,Sicilia
2023,265,2021-04-05,15256,6815,8441,27,41,15080,0,71,2,35,14518,738,Toscana
2024,2082,2021-04-05,4169,1690,2479,764,16,640,69,2648,6,26,2116,2053,Umbria
2025,1257,2021-04-05,458,221,237,18,0,398,0,8,0,34,455,3,Valle d'Aosta / Vallée d'Aoste
2026,733,2021-04-05,19136,8375,10761,622,7,12484,327,5504,16,176,13685,5451,Veneto
2027,251,2021-04-06,7685,3580,4105,433,7,4773,44,2340,34,54,5365,2320,Abruzzo
2028,227,2021-04-06,1395,478,917,205,0,233,1,343,26,587,1199,196,Basilicata
2029,584,2021-04-06,7187,3223,3964,375,6,3084,444,2442,32,804,4132,3055,Calabria
2030,834,2021-04-06,24335,11406,12929,301,107,16781,123,5363,105,1555,19820,4515,Campania
2031,263,2021-04-06,22408,10058,12350,629,107,10985,63,10200,29,395,17940,4468,Emilia-Romagna
2032,1137,2021-04-06,5177,2302,2875,139,100,2381,46,2472,17,22,4257,920,Friuli-Venezia Giulia
2033,1245,2021-04-06,23316,10453,12863,2129,82,13077,94,7571,200,163,16419,6897,Lazio
2034,816,2021-04-06,12434,5525,6909,537,111,6983,204,3979,70,550,10348,2086,Liguria
2035,133,2021-04-06,41056,16760,24296,2075,1395,5985,535,26488,125,4453,23944,17112,Lombardia
2036,1384,2021-04-06,8878,3693,5185,310,2,4864,67,1865,42,1728,8064,814,Marche
2037,152,2021-04-06,1432,673,759,33,2,1148,9,235,5,0,1089,343,Molise
2038,835,2021-04-06,19971,8673,11298,645,312,7803,260,9548,92,1311,14815,5156,Piemonte
2039,564,2021-04-06,2042,1024,1018,107,45,1691,130,62,4,3,1940,102,Provincia Autonoma Bolzano / Bozen
2040,1904,2021-04-06,2187,931,1256,39,5,1026,9,997,17,94,1478,709,Provincia Autonoma Trento
2041,2031,2021-04-06,12390,5505,6885,688,175,3080,124,8055,61,207,5883,6507,Puglia
2042,477,2021-04-06,6750,2787,3963,656,79,3165,168,2196,31,455,4769,1981,Sardegna
2043,609,2021-04-06,18156,8715,9441,803,66,11023,562,5457,57,188,13834,4322,Sicilia
2044,1541,2021-04-06,21447,9457,11990,767,371,13399,135,5020,132,1623,17870,3577,Toscana
2045,1313,2021-04-06,4823,1956,2867,598,43,787,79,3287,1,28,2512,2311,Umbria
2046,1001,2021-04-06,739,379,360,24,3,484,1,227,0,0,627,112,Valle d'Aosta / Vallée d'Aoste
2047,1666,2021-04-06,27384,12577,14807,402,45,20894,356,5531,56,100,22349,5035,Veneto
2048,1086,2021-04-07,6109,2813,3296,105,5,3164,76,2661,84,14,3846,2263,Abruzzo
2049,1526,2021-04-07,1237,526,711,251,0,398,0,76,8,504,1207,30,Basilicata
2050,1590,2021-04-07,5608,2563,3045,170,11,2643,387,1921,14,462,3256,2352,Calabria
2051,2000,2021-04-07,20850,9863,10987,273,38,13839,57,5482,184,977,16719,4131,Campania
